user_id,uname,stars,review_count,how_long_month,friends,text_length,num_business,review_per_bus,pro_cool,pro_funny,pro_useful,x,y
4Z8TFodKK2Xwjyc6mDheGA,Scott,4.43,50,93,11,1122,2,1.00,0.38,0.26,0.66,14.047914713240003,-11.028236312535533
1R3se10YO4i-3cf56XrA5A,Mick,2.91,93,99,0,428,7,1.00,0.19,0.33,0.86,1.5660444997180372,12.239800489872724
Tf7kLLlu7hct2xRRzf2GIA,Renata,3.86,70,54,5,720,12,1.00,0.27,0.34,0.83,1.1893698998428859,-13.743735075369019
s39Rw7k3Q24AVMYnpB5NeA,John,3.81,97,62,12,915,2,1.00,0.60,0.48,0.84,-2.6139965561879932,11.33418395263033
IUlnz3-tSMYnqBbiuAeEJg,A. Lynn,3.78,55,38,4,1006,20,1.00,0.36,0.20,1.85,5.2634762497649037,5.8931644623923471
G-UGywrakcbi2p0FkBhZ-g,R,4.31,67,103,0,282,1,1.00,0.21,0.27,0.49,4.6609752846832455,0.03569646395740169
SStzKQBSnroYs3-aMggq-A,Aaron,3.92,51,60,3,583,1,1.00,0.49,0.37,1.20,13.756372804767743,3.6735449229412023
HqzDN6lpbEIScQQxgP4H4g,Lance,4.32,62,37,27,838,1,1.00,0.39,0.44,1.11,6.7132713977157428,11.074040759568089
Paq7Fu5xmBVrRq4XEthDiA,Marc,3.74,65,67,0,1121,1,1.00,0.49,0.71,1.63,7.9933029461598881,-6.7262387666411074
kUIUKAzRt62N4n5fuuIxtg,D'Andy,2.64,51,103,1,374,1,1.00,0.16,0.25,0.51,10.519964342775777,-12.169590247791703
VKEme7eju9ijVY0Ons6LoA,Darren,3.99,68,78,4,1031,1,1.00,0.34,0.18,0.79,4.8918594268458442,-5.6776482959361507
2bRLF2DW1q7Ct9XKsmRThg,J,3.24,80,34,6,495,8,1.13,0.08,0.14,0.38,-10.92078334581031,-1.3359024481739659
CxaYPwdbk_D2Gmkg1wN4GA,Stu,3.78,76,32,0,491,2,1.00,0.08,0.16,0.64,-9.0214036811624041,-3.963654061804617
dZWtczUS3hKdR1KXvAO8Sw,E.,3.07,56,33,0,424,35,1.06,0.23,0.20,1.54,-11.085138500808325,6.9966785441665547
NUxtwE7HWgnmTqUVSkW39g,Chris,3.71,85,63,2,133,3,1.00,0.21,0.26,1.06,-4.7360705467011011,1.5764590328501604
SUYGhQOyplmFFOQosnBghA,Michael,3.66,83,36,1,515,17,1.00,0.13,0.12,0.28,-9.7058377298127532,-0.18198575241487441
eX77Ia71jAxA6BFb142eLw,Erik,3.87,71,70,35,558,41,1.02,0.25,0.58,1.18,-11.169638614401167,2.5728854957734675
ChOUT9mxnL-9PUuQ4LWbjw,Lani,3.20,70,83,11,566,7,1.00,0.63,0.31,1.01,3.4912920929816829,-3.3778553904227833
5oznl5mEXNdsLB-ThAHRpA,Mike,4.10,85,58,27,2859,1,1.00,0.99,0.85,1.72,2.1228707879478641,4.9166902660021448
zm1qVbSh20Df0noZgp1l-g,Ryan,3.71,81,77,3,219,1,1.00,0.30,0.69,0.90,-2.2683631203913328,-0.17716367034355462
YXIT-CAZ_7Qi-T9UMMle8Q,Michelle,3.90,80,70,2,1354,3,1.00,0.20,0.15,0.56,-4.0270941490944621,-3.2026679265002622
t7cC8ErL3wh8JuESa7lYlg,Sylvan,3.28,93,60,0,343,8,1.00,0.06,0.09,0.63,-4.2939015129674392,8.6264273959500404
UjaPnyy9lx_02wqnHWruUA,Roqui,3.49,57,74,2,288,1,1.00,0.28,0.42,1.60,11.693544056592502,-1.1638139914979995
r6MNpq2nFIbydMOa-1JWrw,Cynthia,3.75,81,48,93,1391,1,1.00,1.90,1.30,3.49,-6.0660580529925525,-2.57941276985086
vfhNVhW8go-PnN7O-qF9oQ,Davidcia,3.29,70,17,31,782,2,1.00,0.40,0.26,1.14,-11.904058619252288,-4.7152110694856164
nMW1nghUbC9dhLdaT8sjgQ,J,3.65,56,71,4,154,5,1.00,0.30,0.45,1.59,13.768347198268675,-0.45621292752815784
1Pwd59gWJ7NVzZGcQS9H1g,Angelica,3.46,67,53,11,133,1,1.00,0.25,0.33,1.45,4.8181250654173891,-11.347038276755438
SqK0jn2Sn0BY8vZdL_i2qw,Sabrina,3.79,81,67,12,839,6,1.00,0.27,0.25,0.83,-4.0612598948986154,-2.4727774645265104
EC6mxgAmKmCo4aGOjWRECg,Sally,3.63,80,40,5,345,3,1.00,0.25,0.38,0.74,-8.0151200098912785,-2.7508268403575364
Ka5qnZoaO5SUzZkGB0UIRw,JOE,3.61,68,60,1,188,5,1.00,0.09,0.12,0.68,1.6327798688913038,-15.00170802482112
FadvR2lU8PfV32_gVzhm9g,William,3.90,67,45,7,739,2,1.00,0.61,0.42,1.58,2.5336610730246907,-12.685451930687588
TIq-m7VeY80962a5pPFD1A,Jason,2.74,88,68,0,4529,1,1.00,0.49,0.74,2.69,-16.789069650075088,-2.5058667498736922
Ip123mRss7vVTngqearVXA,Nikita,3.50,53,42,3,983,1,1.00,0.06,0.08,0.42,10.810015699700296,5.2809211121806907
DOsfIRZxjIcm0WHwXyCbeQ,Pamela,3.66,81,70,26,2478,3,1.00,1.16,1.05,3.20,1.8121164820959734,4.0476080187792398
VmbTDmF6Ib-wWtRzyM1fpA,Elizabeth,4.14,59,71,14,1038,41,1.10,1.29,0.71,2.32,-11.162176175093524,4.5106264201698716
8_iyktoGGWPpcN89R-OBhQ,Matt,2.34,60,77,4,163,1,1.00,0.28,1.42,1.92,10.077763764251584,-12.004647615052924
7T9OypjJG1H7hzX5QmFnxA,William,2.82,74,87,15,1461,46,1.00,0.88,1.19,6.88,-15.465569252655429,3.0731239953689315
CQF26S2cYBAs2z8gwycH2g,Kristin,3.71,68,88,20,1274,6,1.00,0.34,0.21,1.01,4.8105923339561105,-3.1595077393517523
gR_z8GRSFJbMQYrd0b0pMA,Angela,3.64,97,52,3,250,11,1.00,0.18,0.19,0.57,-3.7349714740444333,12.20323609189718
9aFjL3JRBJt0-lRUylRqsQ,Tere,4.08,73,26,0,97,7,1.00,0.08,0.05,0.26,-10.676790728690204,-4.3066125101686366
Hwr6rgCVYH2Pwjf5f3Cqog,O,4.04,50,35,3,1744,1,1.00,0.34,0.20,4.50,-8.6760702804042946,-13.167099471272861
Lof8RjMTVZQuVlGIidBtvQ,Sarah,4.05,92,74,4,155,1,1.00,0.24,0.21,1.05,-2.0901595135295064,8.4324963612429205
fqpBHmuipTYwrfeUtVB6Gw,Steven,4.48,58,61,9,509,1,1.00,0.31,0.45,0.81,16.97993179350221,1.3169467864669635
JN-rrPnEMTH97yAGJIArQA,Connie,4.26,51,51,0,1040,6,1.00,0.53,0.84,1.22,7.4086464859767167,5.4387038108190229
PsOBt1Ic0JHn64mZhyVtIQ,Scottie,3.55,52,74,1,1033,6,1.00,0.46,0.27,1.23,15.073095623096361,-5.1343655465694171
Slam70OAueEZOsezIIvbgg,Jerry,3.87,59,52,12,607,5,1.00,2.92,1.37,2.07,11.395251125464235,11.203917645210696
ksDrn6Y9EKzQxmtZcfwGpg,Bubbles LaTour,3.45,81,94,0,453,2,1.00,0.54,0.65,1.65,-0.098780970825543823,1.5419377960286158
B5GTO3kLkzWfM0irsSdlzw,Terra,3.89,91,59,9,310,5,1.00,0.38,0.44,1.26,-4.3056907320861022,6.9366864028618593
w8ZBWTDsB_ubHaOMzT4i9Q,IrvnSandra,3.28,92,46,2,199,5,1.00,0.15,0.49,0.83,-5.5912910103650688,8.259428844245404
WDwsAu0qYH5i-bkwLh4PWQ,Tina,3.31,51,13,0,642,1,1.00,0.02,0.00,0.41,-9.7239276985519361,-12.576439704600411
b3yRubK3sTSa_60gMVIsmQ,Joni,3.60,55,78,8,609,6,1.00,0.45,0.51,1.49,14.774448839716511,-2.9653397825363976
JsimV2W4h6_H6sybcPyU4Q,Laura,3.85,72,22,24,514,59,1.00,0.90,0.67,1.56,-16.722937923677652,4.1768342041476911
x1fhOSLrgLEEUSgSNCvfGw,Dana,2.95,87,58,1,75,1,1.00,0.23,0.64,1.76,-1.2849672614395344,5.4290934374967534
gj-y71-vZSomc89MHbTtBw,Jennifer,4.09,66,46,3,1012,9,1.00,0.55,0.17,1.11,2.7749484728674783,-12.053360323912088
FaZN9YAQ00REmKe075Zo9A,T,3.79,52,78,2,1268,1,1.00,0.50,0.44,1.69,15.123645485468851,-6.1152796647990577
wbj92ITMF22g_Cn2xIDxIA,Smitha,3.48,51,95,0,493,5,1.00,0.14,0.06,0.41,14.584583943429982,-9.1890015318810576
YzxCH7zm93iHhpzb47tsXQ,May,3.30,80,40,3,1581,10,1.10,0.36,0.36,1.69,-11.057907630599583,-1.1244630314308253
SUdI2UpFEW-JVyRhgkBiAw,Catey,4.23,53,27,7,417,17,1.00,0.43,0.23,1.32,-11.453155905408225,-11.524540183963715
G6A3MXCsCnDJDua1PTA8WA,Mitch,3.64,71,81,14,743,1,1.00,0.31,0.41,1.54,4.3810285068120001,-4.402211535643227
JOrKWNliCjK9LRRSnovXFw,Dan,3.64,55,62,2,83,1,1.00,0.15,0.07,0.67,14.669238508670166,5.5849101203698961
889EUSKd8QTGVo6G09MzUw,Wendy,3.93,98,68,0,824,8,1.00,0.50,0.32,1.68,-2.1201969408618817,11.700473569565117
tIHlLYmZWjyY-QkceWbRmA,Elle,3.19,58,68,7,1069,1,1.00,0.33,0.21,1.03,10.670807731381927,-0.035423804611623623
3m64jZztOV8UnKf0RBGUQA,Hannah,4.11,97,57,32,929,2,1.00,1.12,1.06,1.95,-2.6907420327595553,11.681254899740606
QPtfAjGHxv86pmw4YfHWsQ,Corwin,3.28,53,73,3,227,2,1.00,0.25,0.13,1.53,14.474341244431692,-5.1773342076147406
ommQ_F7kQ-FVyS4QMDDf0w,Mariana,4.25,62,42,65,289,55,1.04,0.77,0.44,1.39,-13.985617087489111,6.1091283417276667
JR-LjztbRBOvWAYvZVAe0Q,Nicole,4.11,100,109,9,1300,1,1.00,0.81,0.24,2.15,1.3230631429316144,13.687498337126957
UwXIBhj7RzfiBd_hHptv_Q,Miriam,3.80,70,47,2,3107,1,1.00,0.23,0.17,1.17,-0.71320573691320943,-11.212499858427229
f-wj46Pfj2qE8TUtBC1-5A,David,3.86,69,61,2,450,4,1.00,0.28,0.13,1.38,1.2576428634362962,-14.715974669855427
5hwan1JDaSYgEtx6F1--QA,Mae,3.81,91,88,63,1502,3,1.00,3.24,2.85,3.73,0.84155074820653319,9.8133482761956081
LIGH-Yk6WjGUGEOxyf_Oxw,Sarah,4.15,86,53,14,640,4,1.00,0.15,0.05,0.29,-6.7541143040298284,2.3508607734549658
gwJQ5vHxce2Zvnf6u_8nnw,Todd,3.73,52,47,2,285,2,1.00,0.12,0.04,0.69,10.041424471383158,5.0050300020954923
OsFV92HqK5DjpZFAq5fUXg,Linzi,3.75,81,85,3,313,4,1.00,0.41,0.36,0.99,-1.6739105938214394,0.28557237386276058
hrBvXROWgECAhU017815LQ,tom,3.20,52,60,0,239,1,1.00,0.10,0.23,0.63,11.369837580780395,2.4575636421715119
chRrczmOYXCwYIUn7ucQig,Chick,2.95,60,88,0,436,2,1.00,0.18,0.37,0.87,9.1185295676571041,-1.3307419099226496
SfrDwnQpTWNs0R-oewFn4A,Nikolaus,4.10,50,56,25,774,31,1.00,0.92,0.22,1.80,-10.350049741314534,6.0559802264185212
ofMCLE35PksHY4C1K9nm8w,Jennie,3.31,99,79,26,827,3,1.00,0.63,0.62,1.65,0.43633614621377331,12.952912293618633
g9s_yIDg9uA3RufY8-cqtA,Ann,4.18,57,67,24,882,53,1.00,0.98,0.72,2.39,-13.430090335365703,5.3342082454848629
-43kDu6RzkY3UttF-rz70w,Krizia,3.98,60,71,10,2525,3,1.00,0.32,0.63,1.75,8.5859756471212414,-12.865985001024125
lbQs8qavfbKk_sDZeMo6nw,Havana,3.37,78,72,0,179,2,1.00,0.15,0.19,0.85,-2.5911081060642749,-3.0824121964369513
AGyg_xRoREYrX_YuHsZLBg,Angel,3.56,52,32,0,250,1,1.00,0.25,0.10,0.83,8.543990746870584,4.2891811937379725
QukmS-52Oly9Ti4ItBwNog,Deejay,3.49,97,43,1,111,6,1.00,0.06,0.07,0.15,-4.2859327973047963,12.993159999966194
ofqXA2ythb0HyKFm-vnEbQ,Chris,3.51,85,61,5,369,1,1.00,0.40,0.40,1.58,-4.7250632233248968,1.3452178102870631
XNNQXy9QHBU2pOziEX-VXQ,Brieanne,3.89,99,45,6,1389,1,1.00,0.29,0.26,0.94,-3.6478867894833247,14.238659944113177
gtSNCbQqfvEN2qWAP95BxQ,Jessica,3.42,90,91,7,1847,1,1.00,0.44,0.37,0.86,1.0647096997973218,9.8146043650125776
FtlnH0SGA8jlHmPQ8dHv3A,B,3.62,65,55,3,361,2,1.00,0.22,0.31,0.42,3.9646850131524243,-13.495672275721878
x_bO07fNQ3nC-YWqLpikIw,Christina,4.45,68,52,16,1226,1,1.00,0.75,0.94,1.37,3.8775605298906228,-7.7828013503769506
fv26I6AzGbK1Kq6CEukicg,Tina,3.50,64,90,0,222,7,1.00,0.19,0.23,0.53,7.7742904987225545,-2.6092156473332286
Yp1RYPTS14lnLkwAUirQdA,Soohyun,3.29,60,55,3,155,4,1.00,0.23,0.28,0.82,11.813024875978947,7.9733071891498621
mzqcdvKpM9WGGzM8xmvA6Q,Kevin,3.52,51,60,2,142,1,1.00,0.27,0.51,1.18,12.754862580424884,3.3566970022190588
fO6x7MllY3dzRbYJOEEK9g,O.M.,3.49,74,31,0,245,2,1.00,0.09,0.16,0.59,-0.81691839109966113,-8.1627578811890196
5gc59UEWTT66_JqEYsUGVA,Edward,3.83,63,94,49,1244,1,1.00,1.08,1.08,1.57,10.261884915989665,-3.3980723651798508
IEZTZQP0GS3lHEmnc1CK4g,S,4.33,82,80,2,927,3,1.00,0.26,0.16,0.72,-1.9462816361496444,1.1266073774562215
iKADiHAOqYE5uS9ELha1Ig,Scott,3.87,63,60,6,876,12,1.25,0.32,0.38,2.49,5.8661954280683721,2.5692189315199085
vL-YMojYDAW_mVkTChfobQ,Luc,3.56,80,70,0,166,1,1.00,0.04,0.09,0.44,-3.0367870734884144,-3.038611556924224
MAYbrM_W6bfKuahU5KVr3Q,Amber,4.04,72,16,10,1145,51,1.04,0.92,0.38,1.39,-16.381661334620823,4.7324698471516813
UEuMKl6laziZ_7u9Thvg5Q,John,3.82,87,64,1,211,1,1.00,0.10,0.07,0.67,-4.5781950495738997,2.3258150429549365
82gUAZCjPUfG5of_VdO3Cw,Jane,3.47,62,46,4,2464,2,1.00,0.52,0.53,1.71,-1.0196522933939802,-10.510287524540942
YlFBJ36KW41zERAxB-TBgQ,Tracy,3.93,92,84,7,1297,37,1.05,0.59,0.37,1.29,-10.336314108716275,10.355780836037408
sU-12hz8HXIDX_T9_79EAg,Oliver,3.88,72,102,12,860,4,1.00,0.79,0.50,1.44,3.0082304187147688,-0.78614085029456493
7OqeO0eqe805StjppUvUFA,Kaity,3.50,92,72,2,1567,1,1.00,0.65,0.51,1.92,-0.98394522334825907,8.4128316863157764
SIZX5Sp2yj0GPhTqH9quoQ,Yumi,3.28,60,53,2,353,1,1.00,0.43,0.37,0.95,11.789584446734647,8.0083647995461558
Z4SyFq77_UFOWJUeWu92-Q,Jeff,3.67,50,83,0,406,2,1.00,0.18,0.30,0.56,15.383867267736646,-8.1828736062919418
D6i7-KeQNI7kwb16TvJsbQ,Irina,4.05,73,8,19,876,5,1.00,0.55,0.27,1.64,-12.089692144526788,-3.6661269351085801
HC8mbFHIwg0YZjZDmeJNIw,Mike,4.21,97,53,45,237,1,1.00,0.26,0.32,0.76,-2.6045140538615996,12.143628576880706
RbSPl5bMKm_INZKn_Y05FA,Sp,3.44,78,5,2,1026,23,1.00,0.03,0.00,0.18,-12.780936935923519,-2.4044186702845742
SmQVGObuNtiranaECtx5MA,Shing,3.51,98,49,12,965,7,1.00,0.31,0.30,1.09,-3.7839788795920235,12.925760828799547
o6e3HxnFp3-9QEntbMwL7Q,Sarah,3.93,55,3,7,413,42,1.00,0.31,0.60,0.67,-13.713553765329412,7.9495123431751979
LT_lnxUen1sbI3pEJTZuUQ,stephanie,3.36,66,75,4,1940,1,1.00,0.58,0.91,2.09,6.9396877212709516,-3.7140881838090132
fywb-tNKMcbXD-d8JAxphQ,Jonathan,3.68,65,49,19,688,3,1.00,0.38,0.60,0.98,4.1407406126318538,-13.220530701004209
JCxk-O-HzqN2hqC6e-PV6A,Chi,4.26,54,46,3,399,1,1.00,0.69,0.11,1.26,8.3601776120691262,6.3300857172902836
3-9wnq63guzmWCqgLjMtlQ,Becky,4.21,64,21,5,712,42,1.17,0.39,0.16,1.03,-13.507966308709518,6.7956235967695591
0_lPCIs3h-oobBF266iFyA,K,4.12,55,95,13,233,6,1.00,0.40,0.62,0.78,12.915351932554742,-9.4770135861959357
KyIPG6zBQj9Jqgl69tHtNQ,Jason,3.53,71,43,17,1321,16,1.00,24.69,24.39,28.07,-17.577748943542861,-2.1395568996805281
evGDJSOlo2dtpvUyTaw2aw,Dima,3.93,85,67,64,1523,2,1.00,1.85,1.35,2.44,-3.7225763775115914,3.2982950471929118
w1ewUUhxHpLQeH5TYKurrw,Laurent,3.02,87,74,0,589,3,1.00,0.45,0.61,3.17,-1.4138752996009192,4.9383870546447968
kcgYbndUk0e07YusRAcTrg,Brady,3.25,82,26,6,660,53,1.00,0.39,0.48,0.74,-17.332929140558523,3.9410208503930848
EZD0kbNE6vzq7VnzdU5EqQ,Krista,3.73,60,62,1,715,3,1.00,0.17,1.05,0.83,12.867725676722841,10.6953912589172
dvwR6EWLinVuN7dQpWvuDg,Rachel,3.59,82,57,1,1039,4,1.00,0.33,0.28,1.22,-4.7744437293308142,-1.5235905160877763
ObYBbapQShoG4zjDR1gSXw,Becky,3.52,93,52,41,1381,65,1.02,1.60,1.33,3.09,-17.687331133020443,0.5878734707419474
CwUVFQ0FA9RzqbVzi0g3vQ,Cynthia,4.30,57,72,10,984,7,1.00,0.28,0.26,0.81,16.947608402780741,-0.78139214793071698
dSyz4io3GtUepErh9-USyA,Michael,3.10,70,73,1,711,5,1.00,0.21,0.44,1.34,2.8991805763129612,-3.9399541481808984
wJQLAmmqvbndnwm977ak7A,Tiffany,3.86,79,34,59,635,7,1.00,0.78,0.48,1.04,-8.4508926065845991,-3.2065898541744686
wpZSu0umYmyyjfxfmq8d-Q,Aubrey,3.75,57,5,8,390,35,1.03,0.21,0.21,0.65,-13.007224057202501,7.6679654869718545
TYsR8St3TGuOvyqDAN7DqQ,claytonian,4.26,89,80,0,378,1,1.00,0.28,0.22,0.74,-1.8777326637275884,7.4326098203575395
72Z6a6_qJMbi0zNKsM3Bgw,Stephanie,3.01,91,34,1,1001,8,1.00,0.27,0.46,1.79,-6.4490346871961908,12.410546307504324
tJ4Y6Xx-UGMcEJ9huPfGnw,Koko,3.86,79,25,1,270,2,1.00,0.16,0.08,0.34,-10.483037794452747,-3.0846986193325692
xwV9PHRSGXoFhjGRnZI40g,Brit,4.30,86,20,1,200,3,1.00,0.17,0.09,0.57,-9.0926652287645684,13.25781584618192
Db7Lc6e0xLrmuBY4aTsPhQ,MishEddie,3.60,59,97,7,1984,2,1.00,1.49,1.41,2.88,11.143433317181213,-10.657513013859424
yGFt2MOCWDLNwr3I65MSpA,Kathleen,3.62,86,30,24,252,4,1.00,0.69,0.21,1.03,-9.618941559241005,0.41145656249456575
iba2Sl32BrMJEPd9_2igjA,Matt,3.59,72,19,57,404,1,1.00,0.50,1.46,1.31,-11.578118767330073,-4.4058658408253351
c_XZwsOmiy4tc0Mmk_F2xw,Cassandra,3.82,68,56,23,841,49,1.06,0.41,0.41,2.03,-13.047256632199725,3.9291149092857496
UVonS7BD8ANCHxBBQVY5_Q,Reena,3.67,51,72,4,117,1,1.00,0.16,0.12,0.61,16.101697899004467,-5.4734706047889636
PJrimfjFxp6F5DSxKEKtDw,Michael,3.67,61,28,1,476,22,1.00,0.16,0.20,0.77,4.9130223537592848,7.9717228901508603
1EbhiHZj5pUrZ4glbtH0Hg,Zaydian,3.99,67,75,22,236,1,1.00,0.30,0.28,0.64,5.6462135452565256,-6.3812561238201333
NSNRF9kmn_g-y57RpYuWrA,Jason,3.91,54,60,0,104,1,1.00,0.17,0.04,0.52,14.675296393494277,5.3513870179148215
L04R54gkU_jzf42AZ-aTwg,Laura,4.08,64,58,18,708,3,1.00,0.66,0.45,1.30,6.8575915381229251,-8.6576282866931535
ytDfLMUaaHsGbeJMIzWKsQ,Reggie,4.04,83,70,53,1076,3,1.00,3.48,3.23,3.54,-3.3548947917251439,2.8877528720406849
Qko2V71nDhtzoUIniuMKrg,Danielle,3.65,67,36,0,1338,2,1.00,0.04,0.06,0.64,1.6762052940633247,-8.5863770349397051
GIQNCcmjwv2PkXd5_HhAaQ,Old,3.26,59,41,0,631,6,1.00,0.22,0.31,1.05,9.9856784151363467,7.8075337562695539
xM731iUMtHm7YroDuD6RHg,phantom,4.31,71,75,0,194,2,1.00,0.24,0.15,0.28,3.1758774010943633,-5.902179747106528
UW1W9DLNCk7SCpv3PEl00Q,M,3.69,51,22,0,820,1,1.00,0.10,0.06,0.75,-10.830114478956169,-12.565006853716682
2EdPE60tgNG4TGr_ZpYFbQ,Leah,4.53,56,80,53,1563,3,1.00,0.64,0.38,1.52,13.217123344277168,-11.563470189415295
ukIZoxgURu2nxw-KnNAutA,Eric,3.73,50,97,23,757,1,1.00,2.04,1.46,2.46,14.218993185054449,-10.214574033571848
21__6PyQgV7OE_3uEX8kHg,Mike,3.86,65,68,0,902,1,1.00,0.34,0.23,1.17,7.4984853524301274,-7.2432185357315539
MQ0L0H-vSqnOig_lOYa01g,Soupnazi,4.60,69,94,4,160,7,1.00,0.30,0.26,0.72,3.9583635569382007,0.30671795603580515
kU3ElBj3M6IoYFBTvCTp_Q,Rob,3.54,54,59,2,217,1,1.00,0.26,0.30,0.93,14.376124877578777,5.4379991269692018
a0Z-pl9uIQO59_JWgvfMmg,Arlene,4.09,85,70,4,595,6,1.00,0.47,0.27,1.02,-3.7602275887218939,1.575806937534842
i6-8HloTSMjQRUp1fx1mKw,Tony,4.13,86,14,16,760,1,1.00,1.51,1.69,1.93,-8.9781332755617864,13.314779046296733
_9WdLStCJUKWiQhyCzckoA,John,4.05,57,50,8,74,19,1.11,0.14,0.39,0.54,5.4460931573867803,5.2441534611761336
-hsHUiwkiytWoNNrzFHQRQ,Sarah,3.63,63,20,26,658,1,1.00,0.78,0.46,2.30,-10.86215968383131,-7.8960345318219352
NcvV_iOSjBN4dgkKGUTZsg,Sandy,3.78,65,29,0,403,4,1.00,0.08,0.08,0.43,2.2660790466828384,-9.2290158480404578
6g-XFmHtc0LJ8Q2nh6yhKw,Erin,3.73,84,32,9,447,11,1.00,0.29,0.37,1.17,-9.5598271891086686,-0.218312506401283
XaFwIfrQH8YGl1ZyNSLTnA,B,4.10,58,79,13,735,2,1.00,0.45,0.62,0.90,14.068381489590987,-1.8379832408498962
3b5FqGldcsxOF44biGzCUA,Duy,3.46,68,97,150,349,2,1.00,0.53,0.63,1.25,5.4375603614315446,-1.4797178247808473
nh9y9rbqZFFHxFiFVXXuIw,B,3.68,76,20,0,66,1,1.00,0.09,0.09,0.38,-11.224903933578654,-3.6557008880020692
FcsgnujhvFZextIh_2yfMA,Kylee,4.05,92,59,2,653,3,1.00,0.46,0.60,1.38,-4.2511056764642694,7.1569258773538751
LCE0-dDn4eD19oVCrzGXvg,Karen,4.30,60,79,5,319,3,1.00,0.88,0.53,2.78,14.927772531457412,-1.2858529156415743
HB43-zySaPAb6YCFOxn07g,Celin,3.79,52,5,0,578,3,1.00,0.06,0.06,0.65,-9.8517310624946912,-12.678728715826335
wHo-Y6vMP0XJ1n3v2VEoFw,Andrew,3.75,71,55,0,155,2,1.00,0.21,0.11,0.56,-1.4775569623009146,-14.039921194010303
kiyDNkiwTCYuvt7BEeLjGQ,Gloria,3.62,78,77,8,783,6,1.00,0.14,0.37,0.74,-3.2431850482638445,-4.4963468491656089
fgvyD0qGGbK3E1RJ9vIEqg,Erica,3.92,76,96,5,561,1,1.00,1.29,0.75,2.08,1.3375659240811015,-0.30913546991270624
jGymfGtB541TtDri29WQqg,Jon,3.94,50,63,3,1148,1,1.00,0.78,0.62,1.42,17.630205343828603,-4.8908753895880057
4q4GBS0Uj04ZKAwHGAJzug,Jamie,3.84,58,58,26,305,41,1.00,0.21,0.22,1.14,-11.265542196193762,4.6005634403172424
iygvTIY948IIA3TDtmUgvw,Dena,3.15,68,75,63,515,1,1.00,3.79,2.96,5.38,7.2039296856173012,-1.8433550730091595
pz6QrE4FvijpaKZK-c4faA,Michele,3.85,53,69,18,1191,1,1.00,0.74,0.34,0.81,16.637138043245173,-3.9769799702284225
3B4PlH1-iO2dBfEA4pOFyw,Rick,3.54,53,64,0,254,3,1.00,0.15,0.02,0.85,14.495605746717338,4.9246580337693882
2XSlnX5srYq6QjLYl0V5Dw,Bic,3.87,97,69,8,300,1,1.00,0.21,0.15,0.77,-2.1805848130701446,11.358438008993197
CKNh1ytgyO8Xq_-6HAKPSA,Daniel,3.58,53,47,0,936,1,1.00,0.08,0.06,0.32,11.142680675235901,5.3686654412157671
KNLW7bjFXHPmO0Gck00wuA,Danni,2.97,54,65,1,255,1,1.00,0.41,0.57,2.70,10.578268842080607,1.8111698097050755
0Y_90u2JlAhPdOhKvy89ew,Rosa,3.40,76,72,14,770,5,1.00,0.25,0.29,0.49,-3.1397643831365305,-5.4096426447665795
NZUB8rNpZmAuGtiFfIac9Q,My,3.26,79,70,36,602,1,1.00,0.82,0.53,2.03,-2.3319314980835237,-2.7196089066679772
MtbJK_wRlL_hNpg-DZ0hDA,Andrea,3.77,65,16,8,346,1,1.00,0.14,0.05,0.40,-11.094332623908072,-7.9712345107732716
iOjSsWv7YCAhnqbLP4KbkQ,Jessyka,4.04,100,85,54,795,1,1.00,0.86,0.81,1.40,0.75286560798438629,12.747631037645824
a4PIHfTb_DDwESQszvwKfQ,Amanda,3.74,87,92,8,1145,3,1.00,0.29,0.18,1.02,-0.02921505403255541,6.7881678239008663
wGCU-cEYM0Ai_J6Dd8X-nw,David,3.90,100,82,18,181,1,1.00,1.50,1.58,2.10,0.64210283784536815,12.808781524528879
FwA4vDQ4LUlVzovWUJ6vhg,Aga,3.46,56,112,3,533,1,1.00,0.93,0.30,1.20,11.667108810081285,-10.876715837862857
_KX6S0rRIFJArKwW5RlqYw,Sean,3.83,59,104,3,406,1,1.00,0.32,0.34,0.95,11.796087011235041,-9.3507567988047793
W8oURx77_bli8dUsWBgCpQ,Dan,2.80,86,64,2,58,2,1.00,0.07,0.24,0.42,-1.1283827662377601,5.354167589015737
l8_2l4ATNFDn3ksyYKxZ5w,Naveid,4.12,61,35,1,178,9,1.11,0.21,0.10,0.54,6.1654100519741286,9.9211488444342582
IvQpssHnV99T8RK4SMafIQ,Kira,3.46,55,54,0,96,3,1.00,1.75,0.40,3.05,12.415550019881739,5.2064507772220363
FfONgdFv3tXZ0Z6cw2NlRQ,Travis,3.58,79,57,71,1694,5,1.00,4.77,7.30,5.47,2.0157877085958544,4.2443460300208322
oTDm5gIM9Cvlo1yDQzQ__Q,Isaac,3.39,75,92,5,977,1,1.00,0.61,0.61,1.20,1.1999178864460747,-1.1417478918967192
Fsq_Bk6VlWdTu3Sze5t0xQ,Paul,3.71,65,70,1,1339,2,1.00,0.25,0.12,1.00,8.4228926480844759,-6.1985744078301055
Vq4puOzmh7fGSysVFMikyQ,Mgh,2.93,86,48,0,174,1,1.00,0.17,0.44,1.14,-1.3378619767879047,5.5080350442396373
F_PovpJQMeEFViqxhQJ4Pg,Harry,3.91,78,46,2,366,24,1.00,0.09,0.04,0.32,-6.9244173725945686,-1.5556741680380237
